FID,osmid,POINT_X,POINT_Y
24832,9239255856,-82.3433057,29.6527165
24833,9239255857,-82.3431666,29.6527161
24834,9239255858,-82.3432841,29.6527165
24835,9239255859,-82.343204,29.6527162
24836,9239255860,-82.3431671,29.6528071
24837,9239255861,-82.3431673,29.6528573
24838,9239255862,-82.3431716,29.6534378
24839,9239255863,-82.3421802,29.6530955
24840,9239255864,-82.3421789,29.6528903
24841,9239255865,-82.3423466,29.6526262
24842,9239255866,-82.3421657,29.6535228
24843,9239255867,-82.3421829,29.6535042
24844,9239255868,-82.342186,29.6533603
24845,9239255869,-82.3432001,29.6534408
24846,9239255870,-82.3432327,29.6534421
24847,9239255871,-82.3433147,29.6535376
24848,9239255872,-82.3433101,29.6534545
24849,9239255873,-82.3433125,29.6534971
24850,9239255874,-82.3432397,29.6527163
24851,9241412928,-82.3462817,29.6531903
24852,9241412929,-82.3461803,29.6531899
24853,9241412930,-82.3461445,29.6531686
24854,9241412931,-82.345885,29.6531663
24855,9241412932,-82.3462158,29.65319
24856,9241412933,-82.3458848,29.6532119
24857,9241412934,-82.3461433,29.6532148
24858,9242151165,-82.3504054,29.6447831
24859,9242151166,-82.3502907,29.6448783
24860,9242151167,-82.3505249,29.6448803
24861,9242151168,-82.3504008,29.6449759
24862,9242151169,-82.3503067,29.6449727
24863,9242151170,-82.350276,29.6449491
24864,9242166084,-82.3500239,29.6366717
24865,9242166085,-82.350125,29.6366561
24866,9242166086,-82.3499513,29.6366887
24867,9242166087,-82.3498179,29.6366965
24868,9242166088,-82.3491123,29.6369128
24869,9242166089,-82.3484747,29.637206
24870,9242166090,-82.3483342,29.6372332
24871,9242166091,-82.3485473,29.6371874
24872,9242166092,-82.3467819,29.6377649
24873,9242166093,-82.3466162,29.6378067
24874,9242166094,-82.3464477,29.6378678
24875,9242166095,-82.3462571,29.6379264
24876,9242166096,-82.3467547,29.6378477
24877,9242166097,-82.3461208,29.6380316
24878,9242166098,-82.3461025,29.6380095
24879,9242166099,-82.3460629,29.6380205
24880,9242166100,-82.346024,29.6380744
24881,9242166101,-82.3459036,29.6381182
24882,9242166102,-82.3458604,29.6380913
24883,9242166103,-82.3458894,29.6380812
24884,9242166104,-82.3458195,29.6381656
24885,9242166105,-82.3461327,29.6380119
24886,9242166106,-82.3462086,29.6383379
24887,9242166107,-82.3462068,29.6384808
24888,9242166108,-82.3461633,29.6383522
24889,9242166109,-82.3461746,29.638318
24890,9242166110,-82.3461329,29.638118
24891,9242166111,-82.3461468,29.6382173
24892,9242166112,-82.3460684,29.6383403
24893,9242166113,-82.3459927,29.638362
24894,9242166114,-82.3459199,29.6383535
24895,9242166115,-82.3458471,29.6382171
24896,9242166116,-82.345894,29.6383049
24897,9242168317,-82.3460057,29.6380405
24898,9242168318,-82.3502607,29.6366123
24899,9242168319,-82.3501789,29.6366387
24900,9242168320,-82.3503211,29.6365606
24901,9242168321,-82.3503377,29.6365204
24902,9242168322,-82.3502923,29.6365271
24903,9242168323,-82.3503314,29.6365355
24904,9242168324,-82.3503449,29.6365095
24905,9242168325,-82.351288,29.6362171
24906,9242168326,-82.3514033,29.6362133
24907,9242168327,-82.3515813,29.6361503
24908,9242168328,-82.3514693,29.6361899
24909,9242168329,-82.3513242,29.6350927
24910,9242168330,-82.3512347,29.6350568
24911,9242168331,-82.3514342,29.6350791
24912,9242168332,-82.3513176,29.6350661
24913,9242168333,-82.351925,29.6351386
24914,9242168334,-82.352787,29.6352365
24915,9242168335,-82.3535873,29.635354
24916,9242168336,-82.3539658,29.6352483
24917,9242168337,-82.353772,29.6353347
24918,9242168338,-82.35388,29.6352866
24919,9242168339,-82.3538731,29.635428
24920,9242168340,-82.3539753,29.6354317
24921,9242168341,-82.3540668,29.6355297
24922,9242168342,-82.35401,29.6354348
24923,9242168343,-82.3538287,29.6354288
24924,9242168344,-82.354033,29.6354733
24925,9242168345,-82.353791,29.6353674
24926,9242168346,-82.3537413,29.635365
24927,9242168347,-82.3537996,29.6353814
24928,9243645415,-82.3452713,29.6486749
24929,9243645416,-82.3452722,29.6489012
24930,9243708617,-82.3450816,29.6489018
24931,9243708618,-82.3450818,29.6485454
24932,9243708619,-82.3446506,29.648452
24933,9243708620,-82.3446579,29.6482239
24934,9243708621,-82.3447316,29.6482248
24935,9243708622,-82.3447428,29.648227
24936,9243708623,-82.3447509,29.6482332
24937,9243708624,-82.3447555,29.6482425
24938,9243708625,-82.344757,29.6482535
24939,9243708626,-82.3447573,29.6484119
24940,9243708627,-82.3447608,29.648452
24941,9243708628,-82.3447666,29.648484
24942,9243708629,-82.3447766,29.6485068
24943,9243708630,-82.3447887,29.6485276
24944,9250754868,-82.3370546,29.6497231
24945,9250754869,-82.3370614,29.6497637
24946,9250754870,-82.3370563,29.6497332
24947,9250754871,-82.3370599,29.6499895
24948,9250754872,-82.3370581,29.6500215
24949,9250754873,-82.3370424,29.6500519
24950,9250754874,-82.3370167,29.6500747
24951,9250754875,-82.3369863,29.6500925
24952,9250754876,-82.3369577,29.6501062
24953,9250754877,-82.3366735,29.6492232
24954,9250754878,-82.3366207,29.6492215
24955,9250754879,-82.3366429,29.6492222
24956,9250754880,-82.3365383,29.6492236
24957,9250754881,-82.3364855,29.6492289
24958,9250754882,-82.3360665,29.6492257
24959,9250754883,-82.3359963,29.6492262
24960,9250754884,-82.335976,29.6492385
24961,9250754885,-82.3359211,29.6492394
24962,9250754886,-82.3359043,29.6492275
24963,9250754887,-82.3357194,29.6492259
24964,9250754888,-82.3360647,29.6491147
24965,9250754889,-82.3360326,29.6490899
24966,9250754890,-82.3357547,29.6490889
24967,9250754891,-82.3357576,29.6492263
24968,9250754892,-82.3360945,29.6490899
24969,9250754893,-82.3363758,29.6490914
24970,9250754894,-82.3357555,29.6491264
24971,9250779922,-82.3350916,29.645769
24972,9250779923,-82.3350906,29.6457011
24973,9250779924,-82.3350912,29.6457419
24974,9250779925,-82.3350772,29.644956
24975,9250779926,-82.3349103,29.6449613
24976,9250779927,-82.3349237,29.6449801
24977,9250779928,-82.3349318,29.6450025
24978,9250779929,-82.3349353,29.645036
24979,9250779930,-82.3349499,29.6455618
24980,9250779931,-82.3349509,29.6456195
24981,9250779932,-82.3349504,29.6455889
24982,9250779933,-82.3349534,29.64568
24983,9250779934,-82.3349529,29.6456932
24984,9250779935,-82.3349468,29.645703
24985,9250779936,-82.3349463,29.6457118
24986,9250779937,-82.334964,29.6456909
24987,9250779938,-82.3350549,29.6456833
24988,9250779939,-82.3350171,29.6456865
24989,9250779940,-82.3350902,29.6456782
24990,9250779941,-82.3354261,29.6456784
24991,9250779942,-82.3354797,29.6456731
24992,9250779943,-82.3355171,29.6456732
24993,9250779944,-82.3355002,29.6456732
24994,9250779945,-82.3361213,29.6456756
24995,9250779946,-82.3361982,29.645676
24996,9250779947,-82.3361537,29.6456758
24997,9250779948,-82.3362885,29.6456753
24998,9250779949,-82.3363342,29.6457425
24999,9250779950,-82.3363332,29.6453396
25000,9250779951,-82.3363339,29.6456192
25001,9250779952,-82.3365103,29.6456193
25002,9250779953,-82.3365106,29.6453458
25003,9250779954,-82.3363679,29.645675
25004,9250779955,-82.3363341,29.6456751
25005,9250779956,-82.3366575,29.6456777
25006,9250779957,-82.3367398,29.6456777
25007,9250779958,-82.336694,29.6456777
25008,9250779959,-82.3369955,29.6456804
25009,9250779960,-82.3370029,29.6457428
25010,9250779961,-82.3370201,29.6449964
25011,9250779962,-82.3370227,29.6450247
25012,9250779963,-82.3370235,29.6452511
25013,9250779964,-82.3367308,29.6450148
25014,9250779965,-82.3365383,29.6449012
25015,9250779966,-82.336543,29.6452426
25016,9250779967,-82.3365671,29.644947
25017,9250779968,-82.3365088,29.6449471
25018,9250779969,-82.3365389,29.644947
25019,9250779970,-82.3370247,29.6453309
25020,9250779971,-82.3370241,29.6452916
25021,9250779972,-82.3370325,29.6456222
25022,9250779973,-82.3370315,29.645632
25023,9250779974,-82.3370208,29.6456421
25024,9250779975,-82.3370081,29.6456562
25025,9250779976,-82.3371296,29.6466397
25026,9250779977,-82.3370935,29.6466396
25027,9250779978,-82.3371659,29.6466401
25028,9250779979,-82.3366393,29.6458206
25029,9250779980,-82.3366033,29.6458156
25030,9250779981,-82.336552,29.6458129
25031,9250779982,-82.336586,29.6458147
25032,9250779983,-82.336531,29.6458134
25033,9250779984,-82.3365025,29.6458174
25034,9250779985,-82.3364763,29.6458214
25035,9250779986,-82.3364412,29.6458194
25036,9250779987,-82.3359592,29.6458172
25037,9250779988,-82.3355278,29.6458177
25038,9250779989,-82.335479,29.6458177
25039,9250779990,-82.3355018,29.6458177
25040,9250779991,-82.3350924,29.6458183
25041,9258557865,-82.3336003,29.6450321
25042,9258557866,-82.3335946,29.6450246
25043,9258557867,-82.3335875,29.6450188
25044,9258557868,-82.3335791,29.6450144
25045,9258557869,-82.3335689,29.6450117
25046,9258557879,-82.3335953,29.6444396
25047,9258557880,-82.3335853,29.6444446
25048,9258557881,-82.3335692,29.6444472
25049,9258557890,-82.3337087,29.6431615
25050,9258557891,-82.3336997,29.6431761
25051,9258557892,-82.3336946,29.6431927
25052,9258557893,-82.3336936,29.6432139
25053,9258557894,-82.3336945,29.6432962
25054,9258566858,-82.3349474,29.6457956
25055,9258566859,-82.335061,29.6457944
25056,9258566860,-82.3349467,29.6457414
25057,9258566861,-82.3350195,29.6457949
25058,9258566862,-82.3345033,29.6456706
25059,9258566863,-82.334953,29.6456705
25060,9258566864,-82.334447,29.6456712
25061,9258566865,-82.3344666,29.645671
25062,9258566866,-82.3337305,29.6456746
25063,9258566867,-82.333723,29.6456862
25064,9258566868,-82.3337172,29.6457866
25065,9258566869,-82.3337203,29.6457334
25066,9258566870,-82.3337872,29.6457851
25067,9258566871,-82.3338936,29.6457886
25068,9258566872,-82.3339915,29.6457953
25069,9258566873,-82.3340462,29.645804
25070,9258566874,-82.3340993,29.645806
25071,9258566875,-82.3341578,29.645804
25072,9258566876,-82.3342056,29.6458041
25073,9258566877,-82.3341792,29.645804
25074,9258566878,-82.3342274,29.6458041
25075,9258566879,-82.3342594,29.6457997
25076,9258566880,-82.3342925,29.6457988
25077,9258566881,-82.3343311,29.6457988
25078,9258566882,-82.3343814,29.6457979
25079,9258566883,-82.3343491,29.6457985
25080,9258566884,-82.3344002,29.6457935
25081,9258566885,-82.334419,29.6457887
25082,9258566886,-82.3344424,29.6457887
25083,9258566887,-82.3344683,29.6457917
25084,9258566888,-82.3345059,29.6457962
25085,9258566889,-82.3345352,29.6457968
25086,9258566890,-82.3345668,29.645739
25087,9258566891,-82.3345675,29.6462053
25088,9258566892,-82.3350221,29.6462047
25089,9258566893,-82.3345864,29.645797
25090,9258566894,-82.3345669,29.6457969
25091,9258566895,-82.3346116,29.6457943
25092,9258566896,-82.3346837,29.6457901
25093,9258566897,-82.334912,29.6457928
25094,9258566898,-82.3349222,29.6457956
25095,9258566899,-82.334935,29.6458023
25096,9258566900,-82.334942,29.6458096
25097,9258566901,-82.3349497,29.6458197
25098,9258566902,-82.3349541,29.6458317
25099,9258566903,-82.3349551,29.6458471
25100,9258566904,-82.3349569,29.6461574
25101,9258566905,-82.3349575,29.6462314
25102,9258566906,-82.3349573,29.6462048
25103,9258566907,-82.3349624,29.6465166
25104,9258566908,-82.334963,29.646543
25105,9258566909,-82.3349566,29.6465775
25106,9258566910,-82.3349484,29.646614
25107,9258566911,-82.3349114,29.6466505
25108,9258566912,-82.3348862,29.6466551
25109,9258566913,-82.3346712,29.646657
25110,9258566914,-82.3344551,29.6466529
25111,9258566915,-82.3344064,29.646646
25112,9258566916,-82.3343684,29.6466406
25113,9258581517,-82.33431,29.6466383
25114,9258581518,-82.3342413,29.6466377
25115,9258581519,-82.3342244,29.6466357
25116,9258581520,-82.3342066,29.646629
25117,9258581521,-82.3341728,29.6466236
25118,9258581522,-82.3341389,29.6466263
25119,9258581523,-82.3340973,29.6466343
25120,9258581524,-82.3340395,29.6466377
25121,9258581525,-82.333763,29.6466377
25122,9258581526,-82.3337479,29.6466346
25123,9258581527,-82.3337357,29.6466271
25124,9258581528,-82.333726,29.6466147
25125,9258581529,-82.3337219,29.6465979
25126,9258581530,-82.3337209,29.6465728
25127,9258581531,-82.33372,29.6462745
25128,9268995617,-82.344161,29.6415928
25129,9268995618,-82.3441019,29.6414896
25130,9268995619,-82.34491,29.64229
25131,9268995620,-82.3451336,29.6421999
25132,9268995621,-82.3446488,29.641835
25133,9268995622,-82.3448459,29.6413268
25134,9268995623,-82.344272,29.6417531
25135,9268995624,-82.3442559,29.641745
25136,9268995625,-82.3442364,29.6417415
25137,9268995626,-82.344357,29.6410244
25138,9268995627,-82.3439237,29.6412045
25139,9268995628,-82.3437958,29.6409655
25140,9268995629,-82.3440628,29.6408575
25141,9268995630,-82.3441887,29.6410926
25142,9268995631,-82.3441464,29.6410137
25143,9268995632,-82.3441381,29.6409981
25144,9268995633,-82.3441159,29.6409567
25145,9268995634,-82.3441087,29.6409432
25146,9268995635,-82.3438807,29.6411242
25147,9268995636,-82.3438739,29.6411114
25148,9268995637,-82.343851,29.6410686
25149,9268995638,-82.3438437,29.6410549
25150,9268995639,-82.3439271,29.6409124
25151,9268995640,-82.3439883,29.6410266
25152,9268995641,-82.3440576,29.6410515
25153,9268995642,-82.3439686,29.6410877
25154,9268995643,-82.3439623,29.6410746
25155,9268995644,-82.3439614,29.6410604
25156,9268995645,-82.3439658,29.6410467
25157,9268995646,-82.3439751,29.641035
25158,9268995647,-82.3440045,29.6410224
25159,9268995648,-82.3440214,29.6410232
25160,9268995649,-82.3440369,29.6410288
25161,9268995650,-82.3440494,29.6410387
25162,9268995651,-82.3440476,29.6410373
25163,9268995652,-82.3439822,29.6410154
25164,9268995653,-82.3439753,29.6410023
25165,9268995654,-82.3440997,29.6411302
25166,9268995655,-82.3440114,29.6411675
25167,9273544729,-82.3460963,29.6490793
25168,9273544730,-82.3460962,29.6495606
25169,9273544731,-82.3460971,29.6498579
25170,9273544732,-82.3460793,29.6498981
25171,9273544733,-82.3460784,29.6499256
25172,9273544734,-82.3460734,29.6502778
25173,9273544735,-82.3460743,29.6503053
25174,9273544736,-82.3460775,29.6503361
25175,9273544737,-82.3460839,29.6503615
25176,9273544738,-82.3460968,29.6503889
25177,9273544739,-82.3461143,29.6504163
25178,9273544740,-82.3461329,29.6504442
25179,9273544741,-82.3461592,29.6504726
25180,9273544742,-82.3461966,29.6505035
25181,9273544743,-82.3462462,29.6505431
25182,9273544744,-82.3462789,29.6505776
25183,9273544745,-82.3463073,29.650613
25184,9273544746,-82.3463205,29.6506311
25185,9273544747,-82.3463439,29.6506647
25186,9273544748,-82.3463632,29.6507
25187,9273544749,-82.3463749,29.6507353
25188,9273544750,-82.346383,29.6507759
25189,9273544751,-82.3463841,29.650832
25190,9273544752,-82.3463862,29.6512235
25191,9273544753,-82.3463851,29.6514742
25192,9273544759,-82.34458,29.6494405
25193,9273544760,-82.344676,29.6493431
25194,9273544761,-82.344503,29.6494425
25195,9273544762,-82.3443442,29.6494207
25196,9273544763,-82.3443226,29.6494111
25197,9273544764,-82.3442992,29.6493629
25198,9273544765,-82.3442975,29.649195
25199,9274965965,-82.342194,29.6504959
25200,9274965966,-82.342213,29.6506176
25201,9274965967,-82.3422129,29.6504962
25202,9274965968,-82.3422129,29.6505628
25203,9274965969,-82.3418893,29.6504065
25204,9274965970,-82.3418879,29.6503346
25205,9274965973,-82.3429923,29.6509101
25206,9274965974,-82.3428294,29.6509109
25207,9274965975,-82.3433632,29.6510228
25208,9274965976,-82.343448,29.6498603
25209,9283821149,-82.343617,29.6496718
25210,9283821150,-82.3441705,29.6496674
25211,9283821151,-82.344209,29.6497054
25212,9289034305,-82.3431764,29.6390039
25213,9289034306,-82.3431424,29.6388935
25214,9289034307,-82.3430814,29.6387367
25215,9289034308,-82.3430053,29.638569
25216,9289034309,-82.3429885,29.6384621
25217,9289034310,-82.3429793,29.6383926
25218,9289034311,-82.342947,29.638171
25219,9289034312,-82.3429358,29.6380818
25220,9289034313,-82.3429428,29.6381376
25221,9289034314,-82.3429059,29.6378735
25222,9289034315,-82.3428714,29.6376597
25223,9289034316,-82.3428627,29.6375562
25224,9289062417,-82.3428434,29.6373987
25225,9289062418,-82.3428434,29.6373101
25226,9289062419,-82.3428568,29.6371865
25227,9289062420,-82.3428803,29.6370099
25228,9289062421,-82.342887,29.6369283
25229,9289062422,-82.3428836,29.6369702
25230,9289062423,-82.3428608,29.6368747
25231,9289062424,-82.3428743,29.6367477
25232,9289062425,-82.3429158,29.6367255
25233,9289062426,-82.3429192,29.6366993
25234,9289062427,-82.3429259,29.6366305
25235,9289062428,-82.3429209,29.6366814
25236,9289062429,-82.3429455,29.6364493
25237,9289062430,-82.3429844,29.636398
25238,9289062431,-82.3430386,29.6359596
25239,9289062432,-82.3430386,29.6359424
25240,9289062433,-82.3430338,29.6359254
25241,9289062434,-82.3430239,29.6359161
25242,9289062435,-82.3430038,29.635909
25243,9289062436,-82.3430099,29.6358984
25244,9289062437,-82.34303,29.6358262
25245,9289062438,-82.3430745,29.6356663
25246,9289062439,-82.3431879,29.6355577
25247,9289062440,-82.3431524,29.6358537
25248,9289062441,-82.3433033,29.6356009
25249,9289062442,-82.3432604,29.6357615
25250,9289062443,-82.3432312,29.6358907
25251,9289062444,-82.3430985,29.6370511
25252,9289062445,-82.343043,29.6374956
25253,9289062446,-82.343033,29.6375947
25254,9289062447,-82.3430346,29.6376289
25255,9289062448,-82.3430484,29.6376891
25256,9289062449,-82.34309,29.6378371
25257,9289062450,-82.3431039,29.6379355
25258,9289062451,-82.343127,29.6381584
25259,9289062452,-82.343157,29.6383459
25260,9289062453,-82.3431825,29.6384463
25261,9289062454,-82.343169,29.6383932
25262,9289062455,-82.3432149,29.6385801
25263,9289062456,-82.34325,29.6386878
25264,9289062457,-82.3433241,29.6388415
